url,domain,storeName,emails,phones,productCount,score,pitchType,error
https://www.amitaggarwal.com,amitaggarwal.com,Amit Aggarwal,"marketing@amitaggarwal.com, contactus@amitaggarwal.com, hr@amitaggarwal.com, humanresources@amitaggarwal.com",+91 98710 74980,Active,75,Full Suite,
https://papadontpreach.com,papadontpreach.com,Papa Don&#39;t Preach,"digitalsales@papadontreach.com, digitalsales@papadontpreach.com, customercare@papadontpreach.com, press@papadontpreach.com, jobs@papadontpreach.com, business@papadontpreach.com","+917738334452, +91 93720 91530, +91 7738334432, +918828831006, +91%2093720%209153, +91 88288 34008",Active,75,Full Suite,
https://campussutra.com,campussutra.com,Cahoot,"support@cahoot.in, support@campussutra.com","+919900008413, 9900008413",Active,75,Full Suite,
https://thehub.in,thehub.in,THE HUB,info@thehub.in,"+91 63534 51173, 9327790869",Active,75,Full Suite,
https://www.doodlage.in,doodlage.in,Doodlage,team@doodlage.in,+919354138478,Active,75,Full Suite,
https://thesummerhouse.in,thesummerhouse.in,The Summer House,"thegoodfolk@thesummerhouse.in, friends@thesummerhouse.in, love@thesummerhouse.in",+91 7892525916,Active,75,Full Suite,
https://runawaybicycle.in,runawaybicycle.in,Runaway Bicycle,contact@runawaybicycle.in,+91-9819555052,Active,75,Full Suite,
https://www.freecultr.com,freecultr.com,Freecultr,hola@freecultr.com,+91-9818187606,Active,75,Full Suite,
https://damyantii.com,damyantii.com,Damyantii,minu75@hotmail.com,9982004835,Active,75,Full Suite,
https://www.amydus.com,amydus.com,Amydus - India&#39;s Favorite Women Plus Size Fashion Store,"cs@amydus.com, partner@amydus.com",9560740007,Active,75,Full Suite,
https://ninobambino.in,ninobambino.in,Nino Bambino,contact@ninobambino.in,+919643358698,Active,75,Full Suite,
https://www.gauravguptastudio.com,gauravguptastudio.com,Gaurav Gupta Studio,,+91-9311261100,Active,70,Full Suite,
https://www.frontierraas.com,frontierraas.com,Frontier Raas,care@frontierraas.com,"-91 11 40708899, +91 11 45274300, +91 11 4527 9900, +91 11 4527 1008, +91 1140 8701 27, +91 0124-4637000, +91 120-6229610, 0172-4784799, +91 0522-2811119, +91 040 45279900, 4 341 4477, +971 54 448 3477, +44 2088 432461, 0044 1212 275400, -+91 98105 58000",Unknown,70,Zwing POS,
https://studybyjanak.com,studybyjanak.com,Study by Janak,,+91 991 189 4900,Active,70,Full Suite,
https://bodice.co.in,bodice.co.in,Bodice,,+91 96500 71122,Active,70,Full Suite,
https://www.jadebymk.com,jadebymk.com,JadeByMK,support@jadecouture.com,+91-8108012004,Active,65,Full Suite,
https://www.twamev.com,twamev.com,www.twamev.com,"care@vedantfashions.com, talentacquisition@twamev.com, marketing@twamev.com","1800 120 000 500, +91 9674373838, 1800 120 000 50, +91 9230989228",Unknown,60,Zwing POS,
https://www.chemistryindia.com,chemistryindia.com,Chemistry,customercare@chemistryindia.com,,Active,60,Full Suite,
https://bummer.in,bummer.in,Bummer,hello@bummer.in,,Active,60,Full Suite,
https://www.bhaane.com,bhaane.com,Bhaane,"hello@bhaane.com, press@bhaane.com, work@bhaane.com",+918800940700,Unknown,45,Needs Review,
https://www.luluandsky.com,luluandsky.com,Online Fashion Shopping in India,support@luluandsky.com,"+09650407930, 9650407930",Unknown,45,Needs Review,
https://www.oxolloxo.com,oxolloxo.com,oxolloxo,,,Active,40,Full Suite,
https://huemn.in,huemn.in,HUEMN,,,Active,40,Full Suite,
https://www.sabyasachi.com,sabyasachi.com,SABYASACHI Official Website,"customerservice@sabyasachi.com, publicrelations@sabyasachi.com, careers.sabyasachi@sabyasachi.com",,Hidden,30,Needs Review,
https://www.shyamalbhumika.com,shyamalbhumika.com,shyamalbhumika.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://www.coverstory.co.in,coverstory.co.in,coverstory.co.in,,,Unknown,0,Needs Review,fetch failed (404)
https://www.pero.co.in,pero.co.in,pero.co.in,,,Unknown,0,Needs Review,fetch failed (no response)
https://eka.co,eka.co,eka.co,,,Unknown,0,Needs Review,fetch failed (no response)
https://tailorandcircus.com,tailorandcircus.com,tailorandcircus.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://bodycareinsider.com,bodycareinsider.com,bodycareinsider.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://www.hopscotch.in,hopscotch.in,Hopscotch.India,,,Unknown,0,Needs Review,
https://berrytree.in,berrytree.in,berrytree.in,,,Unknown,0,Needs Review,fetch failed (no response)
https://www.kidology.co.in,kidology.co.in,kidology.co.in,,,Unknown,0,Needs Review,
