url,domain,storeName,emails,phones,productCount,score,pitchType,error
https://veromoda.in,veromoda.in,VERO MODA,help@veromoda.in,"18002660005, 18002660006, 10.00-19.00",Active,90,Full Suite,
https://only.in,only.in,ONLY,help@only.in,"18002660004, 10.00-19.00",Active,90,Full Suite,
https://baisegaba.com,baisegaba.com,Baise Gaba,support@baisegaba.com,"+919352767013, +917878756159",Active,85,Full Suite,
https://bunaai.com,bunaai.com,Bunai,orders@bunaai.com,"8800174972, 7599976000, +91 8800174972, +91 7599976000",Active,85,Full Suite,
https://kharakapas.com,kharakapas.com,Khara Kapas,hello@kharakapas.com,"+91 98737 20096, +91 92113 33083, +91 85109 49696, +91 76781 04501, +91 81782 27504",Active,80,Full Suite,
https://libas.in,libas.in,Libas,,"9899990772, +91 9899990772",Active,80,Full Suite,
https://chidiyaa.com,chidiyaa.com,Chidiyaa,hello@chidiyaa.com,+919284457051,Active,75,Full Suite,
https://amydus.com,amydus.com,Amydus - India&#39;s Favorite Women Plus Size Fashion Store,"cs@amydus.com, partner@amydus.com",9560740007,Active,75,Full Suite,
https://monkandmei.com,monkandmei.com,Monk &amp; Mei,monk@monkandmei.com,+91 93244 24279,Active,75,Full Suite,
https://pashaindia.com,pashaindia.com,Pasha India,"orders@pashaindia.com, ","+91 9929508404, +91 9166808404",Active,75,Full Suite,
https://hatheli.com,hatheli.com,Hatheli,"thehatheli@gmail.com, richa@hatheli.com","+91-7597923627, +91-9116545858, 7597923627",Active,75,Full Suite,
https://shauryasanadhya.com,shauryasanadhya.com,Label Shaurya Sanadhya,help@shauryasanadhya.com,+91-9168076000,Active,75,Full Suite,
https://karajjaipur.com,karajjaipur.com,Karaj Jaipur,support@karajjaipur.com,"+91 8252644444, +91-9773386470",Active,75,Full Suite,
https://gulaalcreations.com,gulaalcreations.com,Gulaal,hello@gulaalcreations.com,+919001935555,Active,75,Full Suite,
https://janasya.com,janasya.com,Janasya.com,care@janasya.com,"+918735035072, +91 99798 76018",Active,75,Full Suite,
https://truebrowns.com,truebrowns.com,trueBrowns,info@truebrowns.com,+91 8384046951,Unknown,70,Zwing POS,
https://fablestreet.com,fablestreet.com,FableStreet,"care@fablestreet.com, careers@fablestreet.com",01143078400,Unknown,70,Zwing POS,
https://swtantra.com,swtantra.com,Swtantra,hello@swtantra.com,,Active,60,Full Suite,
https://houseofindya.com,houseofindya.com,Indya,"customercare@houseofindya.com, wholesale@faballey.com, press@faballey.com, collabs@faballey.com, affiliates@faballey.com","+91-7303700176, +91-8929987349",Unknown,60,Zwing POS,
https://globaldesi.in,globaldesi.in,Globaldesi,"care@globaldesi.in, press@anitadongre.com","2017 (2018, 2014-2015, +91 7303030343",Unknown,60,Zwing POS,
https://wforwoman.com,forwoman.com,wforwoman,"customercare.tcns@abfrl.adityabirla.com, customercare@tcnsclothing.com","+91 7840041638, 1999900, 1799900, +91-8796121632",Unknown,60,Zwing POS,
https://biba.in,biba.in,BIBA Fashion Limited,"customercare@bibaindia.com, careers@bibaindia.com, info@bibaindia.com",011-41169005,Unknown,60,Zwing POS,
https://rangriti.com,rangriti.com,Traditional Indian Wear & Ethnic Outfits for Women,"customercare@rangriti.com, sales@rangriti.com",011-41169006,Unknown,60,Zwing POS,
https://forevernew.co.in,forevernew.co.in,Forever New,wecare@forevernew.in,18002033006,Unknown,60,Zwing POS,
https://maisonshefali.com,maisonshefali.com,maisonshefali,,,Active,40,Full Suite,
https://ritukumar.com,ritukumar.com,Ritu KumarÂ®,,,Unknown,25,Zwing POS,
https://glamly.com,glamly.com,Madame,,,Unknown,25,Zwing POS,
https://theloom.in,theloom.in,theloom.in,,,Unknown,20,Needs Review,
https://jaipuriya.com,jaipuriya.com,HugeDomains,,1-303-893-0552,Unknown,15,Needs Review,
https://allensolly.abfrl.in,allensolly.abfrl.in,Allen Solly,,,Unknown,10,Needs Review,
https://vanheusenindia.abfrl.in,vanheusenindia.abfrl.in,Van Heusen,,,Unknown,10,Needs Review,
https://gulaboojaipur.com,gulaboojaipur.com,gulaboojaipur.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://bunaindia.com,bunaindia.com,bunaindia.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://rozanajaipur.com,rozanajaipur.com,rozanajaipur.com,,,Unknown,0,Needs Review,fetch failed (402)
https://stylum.co.in,stylum.co.in,stylum.co.in,,,Unknown,0,Needs Review,
https://ishin.in,ishin.in,ishin.in,,,Unknown,0,Needs Review,fetch failed (no response)
https://nyri.in,nyri.in,nyri.in,,,Unknown,0,Needs Review,
https://labelkanikasharma.com,labelkanikasharma.com,labelkanikasharma.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://quaclothing.com,quaclothing.com,quaclothing.com,,,Unknown,0,Needs Review,fetch failed (no response)
