url,domain,storeName,emails,phones,productCount,score,pitchType,error
https://thechennaisilks.com,thechennaisilks.com,The Chennai Silks,"demo@gmail.com, online@av7market.in, ccare@thechennaisilks.com, tcscbe@gajaananda.com","+91 9994811711, +91 4212242888, +91 421 220 9888, +91 887 071 1111, 1800 425 2299, +91 442 431 0888, 900 322 2888, 900 308 8930, +91 422 239 1555, 978 796 2888, +91 424 221 0999, 822 028 5888, +91 431 270 8888, 900 308 9009, +91 422 239 1666, 900 308 9015, +91 422 249 0888, 900 308 9019, +91 432 424 8333, 978 965 5888, +91 462 250 3666, +91 462 250 3444, 739 777 2581, +91 416 222 0215, 770 805 6817, +91 427 233 2888, 822 030 5888, +91 414 625 9988, 822 071 4788, +91 434 427 7888, 967 776 1979, +91 444 286 8888, 984 071 4888, +91 452 235 6785, +91 452 235 6777, +91 435 241 3388, 754 009 8039, +91 461 233 3003, 967 702 4466, 733 875 8706, 733 875 8711, 733 875 8702, 040 238 83888, +91 91003 29888, 040 235 11888, +91 73373 12888, +91 451 244 7777, +91 436 227 5666, +91 442 241 0888, 0413 2971788, 0423-2452433, 875 447 8430, +91 936 330 5553",Unknown,60,Zwing POS,
https://seematti.com,seematti.com,Seematti Textiles,"shop@seematti.com, smtekm@gmail.com","+91484 235 3523, 411 2233, +919847434500, 8129233811",Unknown,60,Zwing POS,
https://athenalifestyle.com,athenalifestyle.com,athenalifestyle.com,,+91 9990044220,Active,55,Full Suite,
https://limeroad.com,limeroad.com,LimeRoad,"heretohelp@limeroad.com, vendor@limeroad.com, business@limeroad.com, seller@limeroad.com, hr@limeroad.com, pr@limeroad.com, scrapbooks@limeroad.com, sales@limeroad.com, grievanceofficer@limeroad.com",01246650600,Hidden,55,Needs Review,
https://redwolf.in,redwolf.in,Redwolf,support@redwolf.in,,Active,50,Full Suite,
https://replayjeans.com,replayjeans.com,Fashion Box SpA,,+39 02 3626 4441,Unknown,50,Zwing POS,
https://hugoboss.com,hugoboss.com,HUGO BOSS AG,,"02.07.2026, 16.08.2026, +65 6347 5959, +99 123 4567",Unknown,50,Zwing POS,
https://appapop.com,appapop.com,APPAPOP,contact@appapop.com,+91 91362 35485,Unknown,45,Needs Review,
https://misschase.com,misschase.com,Chase Haul,hello@chasehaul.com,24 26 28 30 32 34,Unknown,45,Needs Review,
https://mirraw.com,mirraw.com,Mirraw,"team@mirraw.com, mcare@mirraw.com, sell@mirraw.com, media@mirraw.com, jobs@mirraw.com","+1 949 464 5941, +44 121 461 4192, +1 581 705 4535, +91 22 6648 4300, +918591937092, 1112569519, +1 760 678 1780, 06262560006234, 0000626, +91 84250 49812",Unknown,45,Needs Review,
https://weaverstory.com,eaverstory.com,WeaverStory,"care@weaverstory.com, payments@travellingtrunk.in","+91-9810646345, +919810552115, 9810646345",Unknown,45,Needs Review,
https://oxolloxo.com,oxolloxo.com,oxolloxo,,,Active,40,Full Suite,
https://faballey.com,faballey.com,Indya,,+91-7303700176,Unknown,40,Zwing POS,
https://tjori.com,tjori.com,TJORI,,,Active,40,Full Suite,
https://karagiri.com,karagiri.com,Karagiri,,,Active,40,Full Suite,
https://shobitam.com,shobitam.com,Shobitam,,,Active,40,Full Suite,
https://clovia.com,clovia.com,Clovia,,"673630162724256, 0120-484-2200, +91-92113-02878, +91 813 090 9028",Unknown,40,Zwing POS,
https://izod.com,izod.com,IZOD,,,Active,40,Full Suite,
https://scotch-soda.com,scotch-soda.com,Scotch &amp; Soda,,,Active,40,Full Suite,
https://toryburch.com,toryburch.com,Tory Burch,,9 10 11 12 13 14,Unknown,40,Zwing POS,
https://furla.com,furla.com,Furla,,00610091209,Unknown,40,Zwing POS,
https://jayalakshmisilks.com,jayalakshmisilks.com,Jayalakshmi Silks,customercare@jayalakshmi.in,0484 429 9999,Unknown,35,Needs Review,
https://koskii.com,koskii.com,Koskii,,,Unknown,25,Zwing POS,
https://klothtrend.com,klothtrend.com,Kloth trend,,+918490827814,Unknown,25,Needs Review,
https://shyaway.com,shyaway.com,Shyaway.com,,"04469298666, 04435008666, 03-07-2026, 97-100 28, 99-102 30, 102-105 30, 99-101 32, 101-104 32, 104-107 32, 107-110 32, 99-101 34, 101-104 34, 104-106 34, 106-109 34, 109-112 34, 112-115 34, 99-101 36, 101-104 36, 104-106 36, 106-109 36, 109-111 36, 111-114 36, 114-117 36, 117-120 36, 99-101 38, 101-104 38, 104-106 38, 106-109 38, 109-111 38, 111-114 38, 114-116 38, 116-119 38, 119-122 38, 122-125 38, 98-100 40, 101-104 40, 104-106 40, 106-109 40, 109-111 40, 111-114 40, 114-116 40, 116-119 40, 119-121 40, 121-124 40, 124-127 40, 127-130 40, 103-105 42, 106-109 42, 109-111 42, 111-114 42, 114-116 42, 116-119 42, 119-121 42, 121-124 42, 124-127 42, 127-130 42, 130-133 42, 133-136 42, 108-110 44, 111-114 44, 114-116 44, 116-119 44, 119-121 44, 121-124 44, 124-127 44, 127-129 44, 129-132 44, 132-135 44, 135-138 44, 138-141 44, 113-115 46, 116-119 46, 119-121 46, 121-124 46, 124-127 46, 127-129 46, 129-132 46, 132-134 46, 134-137 46, 137-140 46, 140-143 46, 143-146 46, 118-120 48, 121-124 48, 124-127 48, 127-129 48, 129-132 48, 132-134 48, 134-137 48, 137-139 48, 139-142 48, 142-145 48, 145-148 48, 148-151 48, 124-126 50, 127-129 50, 129-132 50, 132-134 50, 134-137 50, 137-139 50, 139-142 50, 142-144 50, 144-147 50, 147-150 50, 150-153 50, 153-156 50, 129-131 52, 132-134 52, 134-137 52, 137-139 52, 139-142 52, 142-144 52, 144-147 52, 147-149 52, 149-152 52, 152-155 52, 155-158 52, 158-161 52",Unknown,25,Needs Review,
https://promod.com,promod.com,Promod,,,Unknown,25,Zwing POS,
https://tommy.com,tommy.com,NNNOW,,,Unknown,25,Zwing POS,
https://damensch.com,damensch.com,Damensch,,,Unknown,20,Needs Review,
https://jaypore.com,jaypore.com,Jaypore,,,Unknown,10,Needs Review,
https://planetsuperheroes.com,planetsuperheroes.com,Planet Superheroes,,,Unknown,10,Needs Review,
https://mango.com/in,mango.com,Mango Shop,,,Unknown,10,Needs Review,
https://in,in,in,,,Unknown,0,Needs Review,fetch failed (no response)
https://berrylush.com,berrylush.com,Berrylush,,,Hidden,0,Needs Review,
https://tokyotalkies.com,tokyotalkies.com,tokyotalkies.com,,,Unknown,0,Needs Review,
https://harpa.in,harpa.in,harpa.in,,,Unknown,0,Needs Review,fetch failed (520)
https://houseofpataudi.com,houseofpataudi.com,houseofpataudi.com,,,Unknown,0,Needs Review,
https://aksclothings.com,aksclothings.com,aksclothings.com,,,Unknown,0,Needs Review,fetch failed (402)
https://jharonka.com,jharonka.com,jharonka.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://craftsvilla.com,craftsvilla.com,craftsvilla.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://vanyasilks.com,vanyasilks.com,vanyasilks.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://kasavuindia.com,kasavuindia.com,kasavuindia.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://voonik.com,voonik.com,Voonik Merges with ShopUp,,,Hidden,0,Needs Review,
https://amante.in,amante.in,amante.in,,,Unknown,0,Needs Review,
https://triumph.com,triumph.com,triumph.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://integritijeans.com,integritijeans.com,integritijeans.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://diesel.com,diesel.com,diesel.com,,,Unknown,0,Needs Review,fetch failed (403)
https://g-star.com,g-star.com,Choose store,,,Unknown,0,Needs Review,
https://brooksbrothers.com,brooksbrothers.com,brooksbrothers.com,,,Unknown,0,Needs Review,fetch failed (403)
https://paulsmith.com,paulsmith.com,paulsmith.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://katespade.com,katespade.com,katespade.com,,,Unknown,0,Needs Review,fetch failed (403)
https://tumi.com,tumi.com,Access to this page has been denied,,,Unknown,0,Needs Review,
https://carltonbags.com,carltonbags.com,carltonbags.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://catwalkshoes.com,catwalkshoes.com,catwalkshoes.com,,,Unknown,0,Needs Review,
